location_id,location_id_num,latitude,longitude
3fd66200f964a5202ee61ee3,37,40.730178,-74.0003224
3fd66200f964a5202ee81ee3,38,40.780557679970805,-73.98171901702881
3fd66200f964a5202fe41ee3,39,40.724174855631766,-73.98780940907962
3fd66200f964a52032e91ee3,40,40.73428959648638,-73.9925555053014
3fd66200f964a52034e81ee3,41,40.771142,-73.983464
3fd66200f964a52034ea1ee3,42,40.76024292527567,-73.97506840145454
3fd66200f964a52035e41ee3,43,40.73169799836348,-73.98922693741638
3fd66200f964a52036e41ee3,44,40.729616590845886,-73.98979783058167
3fd66200f964a52036e71ee3,45,40.730465,-74.00426030158997
3fd66200f964a52036ea1ee3,46,40.72842472502752,-73.9872756811226
3fd66200f964a52036eb1ee3,47,40.74789,-74.004466
3fd66200f964a52037e31ee3,48,40.714464086511576,-73.9991158246994
3fd66200f964a52038e41ee3,49,40.73354816138232,-73.99102896237186
3fd66200f964a52038eb1ee3,50,40.72449429624432,-73.99334746639536
3fd66200f964a5203be71ee3,51,40.73589287214794,-74.00520443916321
3fd66200f964a5203ee41ee3,52,40.72706973142783,-73.99190604686737
3fd66200f964a5203ee71ee3,53,40.73109392616922,-74.00284500572215
3fd66200f964a52040e81ee3,54,40.78231651442974,-73.98111283779144
3fd66200f964a52042e31ee3,55,40.75086599645483,-73.98664398454908
3fd66200f964a52042e81ee3,56,40.7843169021422,-73.97760519192389
3fd66200f964a52044e31ee3,57,40.72167044027728,-73.99737034868367
3fd66200f964a52044e61ee3,58,40.72717746169356,-74.000483751297
3fd66200f964a52044e81ee3,59,40.78345291250954,-73.97912610229315
3fd66200f964a52044eb1ee3,60,40.745310248183095,-73.978421241045
3fd66200f964a52046e71ee3,61,40.745949,-73.977803
3fd66200f964a52047e51ee3,62,40.72975027856076,-73.97846034678166
3fd66200f964a52047e71ee3,63,40.74624500344291,-73.97755086421967
3fd66200f964a52048e81ee3,64,40.7858960417406,-73.9768705592111
3fd66200f964a52048ee1ee3,65,40.71386,-73.951577
3fd66200f964a52049e81ee3,66,40.7827998810992,-73.9734148979187
3fd66200f964a5204de71ee3,67,40.748409014404565,-73.97666394325508
3fd66200f964a5204ee41ee3,68,40.73653170754329,-73.9908281005557
3fd66200f964a5204fe71ee3,69,40.74364391274361,-73.9838882535696
3fd66200f964a52053eb1ee3,70,40.72201114788852,-74.00430259242555
3fd66200f964a52054e91ee3,71,40.727119,-73.993104
3fd66200f964a52056e71ee3,72,40.745212,-73.978328
3fd66200f964a52056ee1ee3,73,40.71883289192165,-73.95662114190908
3fd66200f964a52057e91ee3,74,40.729470245617904,-73.9879846572876
3fd66200f964a52058e41ee3,75,40.728602348741525,-73.98996152288103
3fd66200f964a5205ae91ee3,76,40.74065934700641,-73.99826558632256
3fd66200f964a5205de41ee3,77,40.73821643777286,-73.9878495820916
3fd66200f964a5205deb1ee3,78,40.72158048138015,-73.95763710722129
3fd66200f964a5205fe41ee3,79,40.730928,-73.991353
3fd66200f964a52060e81ee3,80,40.798840875789125,-73.96306123830033
3fd66200f964a52061e41ee3,81,40.73682775975944,-73.99064540863037
3fd66200f964a52062e61ee3,82,40.72156712536507,-73.99559140205383
3fd66200f964a52065ea1ee3,83,40.7274539008228,-73.98476600646973
3fd66200f964a52065eb1ee3,84,40.71943413417108,-73.95592660887341
3fd66200f964a52067e61ee3,85,40.7146424849308,-73.99764195084572
3fd66200f964a52067e71ee3,86,40.74235485559069,-73.98503171186687
3fd66200f964a52067e81ee3,87,40.814755,-73.958872
3fd66200f964a52069e71ee3,88,40.74233400165071,-73.98385519576951
3fd66200f964a5206ae51ee3,89,40.768369,-73.955709
3fd66200f964a5206ce41ee3,90,40.73771556288177,-73.98822261680137
3fd66200f964a5206ceb1ee3,91,40.71804197564418,-73.95757903554863
3fd66200f964a5206de71ee3,92,40.75187357799962,-73.9740800857544
3fd66200f964a5206de91ee3,93,40.7264680648502,-73.99565979838371
3fd66200f964a5206ee61ee3,94,40.7272429622671,-73.98270162908769
3fd66200f964a5206fe71ee3,95,40.75293,-73.974725
3fd66200f964a52070e91ee3,96,40.72270549271865,-73.99819850921631
3fd66200f964a52073e81ee3,97,40.7761672,-73.9561516
3fd66200f964a52074e51ee3,98,40.73698799811338,-73.98458
3fd66200f964a52074e71ee3,99,40.75250498676928,-73.97758003761531
3fd66200f964a52074e81ee3,100,40.77887659371932,-73.95391187494351
3fd66200f964a5207eea1ee3,101,40.73761,-73.987941
3fd66200f964a52080e81ee3,102,40.8415358603095,-73.93958427255126
3fd66200f964a52081e71ee3,103,40.75290467304416,-73.97297925477788
3fd66200f964a52084e51ee3,104,40.74088420686416,-73.98983001708984
3fd66200f964a52084ea1ee3,105,40.74132956997647,-73.98120944300699
3fd66200f964a52088e51ee3,106,40.702435,-73.987073
3fd66200f964a5208be41ee3,107,40.72955059800335,-73.9843602377087
3fd66200f964a5208de81ee3,108,40.75999389342078,-73.99179223535523
3fd66200f964a5208ee91ee3,109,40.76155662862304,-73.97852347886875
3fd66200f964a5208fe41ee3,110,40.72596016102434,-73.98969753155339
3fd66200f964a52092e71ee3,111,40.765006420148175,-73.98313522338867
3fd66200f964a52093e81ee3,112,40.75811656795351,-73.99289983661367
3fd66200f964a52093ea1ee3,113,40.719209382315626,-73.99687107972214
3fd66200f964a52096e91ee3,114,40.73809430948774,-74.00388368084829
3fd66200f964a52096eb1ee3,115,40.745617059012616,-73.94767812067376
3fd66200f964a52098e51ee3,116,40.73644,-73.99734223
3fd66200f964a5209beb1ee3,117,40.710042263303,-73.96237246820378
3fd66200f964a5209ee81ee3,118,40.75759513510543,-73.9868688583374
3fd66200f964a5209fe51ee3,119,40.74450047047283,-73.99849513376128
3fd66200f964a5209fe71ee3,120,40.76526318064232,-73.9815824906134
3fd66200f964a520a2e41ee3,121,40.727144,-73.988872
3fd66200f964a520a4e31ee3,122,40.75828,-73.969253
3fd66200f964a520a5e41ee3,123,40.72704085086805,-73.98383596074753
3fd66200f964a520a7e31ee3,124,40.74939032832351,-73.98286232535908
3fd66200f964a520a8e91ee3,125,40.73679403608297,-73.98679974554109
3fd66200f964a520aae31ee3,126,40.752714559170805,-73.99419681233955
3fd66200f964a520aae81ee3,127,40.760753,-73.990799
3fd66200f964a520abe51ee3,128,40.735754595656175,-74.00079059301935
3fd66200f964a520ace41ee3,129,40.73234593572486,-73.98798731806886
3fd66200f964a520ade91ee3,130,40.734225002140064,-73.993703273938
3fd66200f964a520aee81ee3,131,40.757123775433385,-73.98948267102242
3fd66200f964a520b6e41ee3,132,40.73037922382355,-73.989322
3fd66200f964a520b6e71ee3,133,40.76502267205817,-73.98019552230835
3fd66200f964a520b7e41ee3,134,40.73211863793743,-73.98541241884232
3fd66200f964a520b8e31ee3,135,40.7483415520061,-73.99261289389636
3fd66200f964a520b8ea1ee3,136,40.729136234409154,-73.9869715129134
3fd66200f964a520b9e51ee3,137,40.748516493357066,-74.00829655263671
3fd66200f964a520b9ea1ee3,138,40.723168316666666,-74.003018
3fd66200f964a520bbe61ee3,139,40.71933912149095,-74.00487184524536
3fd66200f964a520bbe91ee3,140,40.72628914961654,-74.00039462826085
3fd66200f964a520bce31ee3,141,40.752188,-73.993585
3fd66200f964a520c0e41ee3,142,40.72737862571174,-73.99219969562924
3fd66200f964a520c2e51ee3,143,40.7442843333705,-74.00648321322095
3fd66200f964a520c5f01ee3,144,40.71501300319713,-73.95146369934082
3fd66200f964a520c5f11ee3,145,40.719607,-73.986764
3fd66200f964a520c7f11ee3,146,40.73168165030361,-73.99618148803711
3fd66200f964a520cce51ee3,147,40.74514799387085,-73.99811064164594
3fd66200f964a520ccf11ee3,148,40.7438789760452,-73.98157101223632
3fd66200f964a520cee51ee3,149,40.741797,-73.997271
3fd66200f964a520d1e31ee3,150,40.7452748056754,-73.99255501211807
3fd66200f964a520d5e31ee3,151,40.71578596909744,-73.99703176412758
3fd66200f964a520d5e61ee3,152,40.72563263365638,-74.00750041007996
3fd66200f964a520d7e81ee3,153,40.772301,-73.955844
3fd66200f964a520d7f11ee3,154,40.75372797263211,-73.98368835767094
3fd66200f964a520d8e41ee3,155,40.704238089238245,-74.01015578152591
3fd66200f964a520d8f11ee3,156,40.713435,-74.006141
3fd66200f964a520d9f11ee3,157,40.70483494533927,-74.01370167732239
3fd66200f964a520daf11ee3,158,40.70566047104496,-74.00287628173828
3fd66200f964a520dbe31ee3,159,40.720480045234375,-73.99355980323412
3fd66200f964a520dbe81ee3,160,40.77932013777914,-73.95068596090888
3fd66200f964a520dbea1ee3,161,40.73183947931137,-74.00335573618469
3fd66200f964a520dce31ee3,162,40.72133109977113,-73.98825705073803
3fd66200f964a520dcf01ee3,163,40.71339779478764,-73.95115090913559
3fd66200f964a520dde31ee3,164,40.7221525738643,-73.98682594299316
3fd66200f964a520ddf01ee3,165,40.82827721161922,-73.92655344439045
3fd66200f964a520dee51ee3,166,40.72613839512974,-73.994965811503
3fd66200f964a520def11ee3,167,40.73528249691621,-73.99040315158283
3fd66200f964a520dfe31ee3,168,40.71978727764392,-73.98724124700989
3fd66200f964a520e0e51ee3,169,40.721291,-73.994262
3fd66200f964a520e1f01ee3,170,40.82720714615709,-73.92603062509322
3fd66200f964a520e4e61ee3,171,40.738566104329415,-74.00351067661738
3fd66200f964a520e5e31ee3,172,40.72177883861973,-73.98748228566909
3fd66200f964a520e7e61ee3,173,40.73353038489922,-74.00329835080741
3fd66200f964a520e9e61ee3,174,40.7337627,-74.006264
3fd66200f964a520e9e81ee3,175,40.70251833922344,-73.9935024149225
3fd66200f964a520f2e61ee3,176,40.73347071903565,-74.00228836535156
3fd66200f964a520f3e71ee3,177,40.76215645567817,-73.96609179749629
3fd66200f964a520f3e81ee3,178,40.719119,-73.958428
3fd66200f964a520f4e61ee3,179,40.73395479525328,-74.0001765603631
3fd66200f964a520f4e71ee3,180,40.75705234069542,-73.96721102606091
3fd66200f964a520f6e61ee3,181,40.73369431021343,-74.00212123990059
3fd66200f964a520f6ea1ee3,182,40.71402088381144,-73.98987293243407
3fd66200f964a520f7e41ee3,183,40.72615562548205,-73.98364284819401
3fd66200f964a520f7e51ee3,184,40.72930063756496,-73.99192996850243
3fd66200f964a520f8e41ee3,185,40.72460969592903,-73.98294267344437
3fd66200f964a520fbe71ee3,186,40.758840520062975,-73.96865166454153
3fd66200f964a520ffe81ee3,187,40.722120049082775,-73.94996166229248
406dfe80f964a52048f21ee3,188,40.739977397073,-73.99332451104736
40749600f964a52051f21ee3,189,40.73461264837887,-73.99217674014386
4075e780f964a52056f21ee3,190,40.678234702252034,-73.96857131048762
4079dc00f964a52070f21ee3,191,40.7386405913415,-73.99253368377686
40807380f964a52080f21ee3,192,40.71437389875639,-73.95604140789462
4081c500f964a52081f21ee3,193,40.72133752277011,-73.9521841234126
40870b00f964a520b7f21ee3,194,40.721128035611365,-73.99304866790771
408c5100f964a520c6f21ee3,195,40.72651075083395,-73.98171901702881
408da280f964a520d8f21ee3,196,40.72944585471527,-73.99366021156311
40958b80f964a520e6f21ee3,197,40.72501469240076,-73.99909973144531
409ad180f964a520eff21ee3,198,40.72218306583256,-73.94993484020233
40a16900f964a520f9f21ee3,199,40.74051840514877,-74.0058159828186
40a2ba80f964a520fef21ee3,200,40.75006726071233,-74.00270154186394
40abf500f964a52035f31ee3,201,40.73083612189599,-73.99764060974121
40afe980f964a5203bf31ee3,202,40.756931775430665,-73.98897442301349
40b68100f964a5207d001fe3,203,40.74218830848454,-73.98792418909154
40b68100f964a52085001fe3,204,40.737831,-73.981022
40b92400f964a52099001fe3,205,40.72686016559601,-73.99980166666667
40bbc700f964a520a2001fe3,206,40.74790144316556,-73.98689116651354
40c10d00f964a520da001fe3,207,40.717776,-73.957848
40cf8d80f964a52033011fe3,208,40.74036718964624,-74.00580607573977
40d38200f964a52041011fe3,209,40.75485025788179,-73.98800493858226
40d77680f964a52056011fe3,210,40.731895408411134,-73.98397571726198
40d77680f964a52059011fe3,211,40.728279,-73.992795
40de0e00f964a52089011fe3,212,40.780482,-73.952901
40e35400f964a520e6091fe3,213,40.74143709197248,-73.99324416730772
40e74880f964a520150a1fe3,214,40.74140750304299,-73.98843795061111
40e9eb80f964a5201c0a1fe3,215,40.717952061710704,-73.98541049112558
40ede000f964a5203c0a1fe3,216,40.78567563696274,-73.9845085144043
40f1d480f964a5205b0a1fe3,217,40.71992902385343,-74.00853182642739
40f1d480f964a5206a0a1fe3,218,40.74706188749892,-74.00519371032715
40f32600f964a520730a1fe3,219,40.74311402567613,-73.98917528677009
40fb0f00f964a520d90a1fe3,220,40.76064468176889,-73.9860647444491
40fb0f00f964a520ee0a1fe3,221,40.72459570391395,-73.99055837150034
40fb0f00f964a520ef0a1fe3,222,40.67084402478737,-73.9777544138508
40fc6080f964a520250b1fe3,223,40.78459912500588,-73.97735840155991
40fc6080f964a5202e0b1fe3,224,40.74205475883487,-74.00401353836058
41005500f964a5204e0b1fe3,225,40.666674206504105,-73.98817096588479
4101a680f964a5205a0b1fe3,226,40.740727951827786,-74.00861104297583
41044980f964a520780b1fe3,227,40.76081793921089,-73.99016238560442
41059b00f964a520800b1fe3,228,40.73676141841841,-73.9846242363757
4106ec80f964a5208f0b1fe3,229,40.72041790246302,-73.98438319412892
41083e00f964a520980b1fe3,230,40.71911589671352,-74.00343033714941
41102700f964a520d60b1fe3,231,40.75061379403183,-73.98856401443481
41156d00f964a520f40b1fe3,232,40.713650054598894,-73.94946331393868
4116be80f964a520fc0b1fe3,233,40.70443641202592,-74.01012361049652
41196180f964a5200b0c1fe3,234,40.69118178774824,-73.97480964660645
411ff900f964a520290c1fe3,235,40.71412238900447,-73.94903280260148
412bd680f964a520bc0c1fe3,236,40.7290244760006,-73.98863582363357
412d2800f964a520df0c1fe3,237,40.7714256153356,-73.97350072860723
412e7980f964a520f80c1fe3,238,40.74000688350707,-74.00581181420307
4133bf80f964a520b31a1fe3,239,40.77947180359367,-73.9776970208157
4137b400f964a520d01a1fe3,240,40.72910081035689,-74.00097996717963
41390580f964a520dc1a1fe3,241,40.74203991626021,-74.00526092094141
41575800f964a520321d1fe3,242,40.740015,-73.982205
4158a980f964a5203c1d1fe3,243,40.7120462,-73.9511408
4161e400f964a520721d1fe3,244,40.76010650159448,-73.98041169261889
4165d880f964a5207e1d1fe3,245,40.70145732419213,-74.01321428847186
4169cd00f964a5208a1d1fe3,246,40.71945037152671,-73.98781514808185
4169cd00f964a5208c1d1fe3,247,40.7219574249367,-73.99249076843262
41706480f964a520a51d1fe3,248,40.78299485153325,-73.95890951156616
4176fc00f964a520b61d1fe3,249,40.765859640049655,-73.914577960968
41818800f964a520db1d1fe3,250,40.71812832887278,-73.9903115977771
419d3780f964a5202c1e1fe3,251,40.854935,-73.93711
41a12c00f964a5203a1e1fe3,252,40.734738,-74.002162
41b24f80f964a520661e1fe3,253,40.81821533976433,-73.96058739425644
41c0d000f964a520891e1fe3,254,40.726963,-73.98375
41c0d000f964a5208e1e1fe3,255,40.75945626795166,-73.9912413017774
41e46880f964a520d41e1fe3,256,40.733412,-74.00624967
41e5ba00f964a520e31e1fe3,257,40.721502075213984,-73.98914337158203
41f98080f964a520301f1fe3,258,40.739058,-73.99472
41fad200f964a5203f1f1fe3,259,40.72029728839815,-73.98828574568053
42001800f964a520591f1fe3,260,40.74455837028796,-73.99425029754639
42055e00f964a520681f1fe3,261,40.76415461906297,-73.9868969055432
421a7600f964a5209d1f1fe3,262,40.77361447158453,-73.9641058682518
42225f00f964a520ae1f1fe3,263,40.74212740110424,-73.9985812139799
4227a500f964a520c51f1fe3,264,40.80821992957681,-73.96215395358303
422b9980f964a520cf1f1fe3,265,40.723202,-73.9899354
422f8e00f964a520f81f1fe3,266,40.74339876222266,-73.99335894406833
42377700f964a52024201fe3,267,40.69829137715981,-73.99663209915161
42377700f964a52026201fe3,268,40.784586085549726,-73.97934993336972
423e0e80f964a52044201fe3,269,40.75176892243845,-74.0041992992451
423e0e80f964a52047201fe3,270,40.67685118834076,-73.98010177430896
423e0e80f964a52056201fe3,271,40.7473023972379,-73.99753103267047
42474900f964a52081201fe3,272,40.76526384874912,-73.98754541479173
424b3d80f964a52096201fe3,273,40.756534165264014,-73.99421402877248
424de080f964a520af201fe3,274,40.802321434021,-73.967963
424de080f964a520b6201fe3,275,40.805097,-73.966071
42508380f964a520bb201fe3,276,40.743313,-73.97992594014012
42644a00f964a52029211fe3,277,40.7499203905855,-73.97233069638938
42699000f964a52047211fe3,278,40.72443788290763,-74.00274171175509
42699000f964a52049211fe3,279,40.77225671639142,-73.95570275058576
42699000f964a5204a211fe3,280,40.72130847569321,-73.9880791419988
42717900f964a5206f211fe3,281,40.66760245789949,-73.96317958831787
42756d80f964a5207d211fe3,282,40.74985920636586,-73.98996152288103
4276bf00f964a5208b211fe3,283,40.76430758425931,-73.98882150650024
4276bf00f964a5208c211fe3,284,40.744928040482485,-73.98279345554494
427c0500f964a52097211fe3,285,40.778936659294864,-73.96229820007625
427c0500f964a5209a211fe3,286,40.71643185437982,-73.96150576233745
427d5680f964a520a8211fe3,287,40.6716389935202,-73.96381202180841
427ff980f964a520b7211fe3,288,40.72829298080731,-73.99119292464046
42814b00f964a52000221fe3,289,40.7247422555938,-73.98729289817663
42829c80f964a52025221fe3,290,40.76590104372366,-73.9634343210755
42829c80f964a52032221fe3,291,40.742593,-74.000588
42829c80f964a5205f221fe3,292,40.71370599034548,-74.01420126337966
42829c80f964a5206a221fe3,293,40.75280620914171,-73.97717535495758
4283ee00f964a52085221fe3,294,40.72898242586681,-73.9958381652832
4283ee00f964a5209d221fe3,295,40.75671096305903,-74.00100198012031
4283ee00f964a520ce221fe3,296,40.76355592117652,-73.97286772727966
42893400f964a52052231fe3,297,40.66390776998241,-73.970947265625
428a8580f964a52083231fe3,298,40.75688403086968,-73.9865630865097
428d2880f964a520b5231fe3,299,40.75671463992893,-73.97383443019756
42911d00f964a520f5231fe3,300,40.750794799423865,-73.99357639021292
4297b480f964a52062241fe3,301,40.78118443649759,-73.9732030930065
429ba900f964a52093241fe3,302,40.71505590186361,-73.9495034949479
42a39200f964a520e6241fe3,303,40.72819622985263,-73.99918377442717
42af6f80f964a5205a251fe3,304,40.75231,-73.975419
42b75880f964a52088251fe3,305,40.72227645289492,-73.98881947082901
42b9fb80f964a5209b251fe3,306,40.75291813039494,-73.97225608333729
42c9cd80f964a520df251fe3,307,40.673543,-73.967318
42d1b680f964a5200b261fe3,308,40.68647960590641,-73.97434294223785
42daf100f964a52035261fe3,309,40.70357833730756,-74.01618003845215
42ec1480f964a5209e261fe3,310,40.56708944867224,-73.8654613494873
42f00900f964a520b9261fe3,311,40.7311979118086,-74.00157272815704
42f15a80f964a520bb261fe3,312,40.75930175423635,-73.9849591255188
42f15a80f964a520bf261fe3,313,40.734195,-74.00316
42ffdb00f964a520f4261fe3,314,40.73843,-74.003967
42ffdb00f964a520f5261fe3,315,40.75154847474455,-73.97530317306519
430d0a00f964a5203e271fe3,316,40.701593743002,-73.99592399597168
43125000f964a52058271fe3,317,40.72675798960902,-73.99956095657589
431e2d80f964a52079271fe3,318,40.72144922191938,-73.99761378765106
4320d080f964a52090271fe3,319,40.73987099824526,-74.00698819554492
43222200f964a5209a271fe3,320,40.780519,-73.920682
43222200f964a5209c271fe3,321,40.74485099404667,-73.9582872390747
43237380f964a520a6271fe3,322,40.77308312955881,-73.98281335830688
434da380f964a520a4281fe3,323,40.74427796524831,-73.99184796528314
434da380f964a520a5281fe3,324,40.75546586313989,-73.98723363876343
4356de00f964a520d2281fe3,325,40.72817023363015,-73.9878495820916
43582f80f964a520de281fe3,326,40.71990943,-73.987776
435c2400f964a52012291fe3,327,40.75757899047719,-73.98615083024677
43695300f964a5208c291fe3,328,40.74828059076867,-73.98556262254715
436bf600f964a520ab291fe3,329,40.729872,-73.980802
437d1980f964a520a82a1fe3,330,40.76123752676353,-73.97577434424304
43850280f964a520fd2a1fe3,331,40.745677,-74.0054679
4388f700f964a520182b1fe3,332,40.73328093633948,-74.00069877517724
438d6b12f964a520322b1fe3,333,40.75925299429778,-73.98515224456787
4391dff1f964a520652b1fe3,334,40.71815358787956,-73.99221117337089
43920486f964a520662b1fe3,335,40.76362499327396,-73.99757623672485
4393dd78f964a520782b1fe3,336,40.735697,-74.006838
4396cca9f964a520952b1fe3,337,40.752425279403006,-73.99415664065668
439ab2a9f964a520d12b1fe3,338,40.68667485881373,-73.97774934768677
439c437bf964a520f02b1fe3,339,40.75853784442297,-73.98560285568237
43a3d40af964a520402c1fe3,340,40.72931421039228,-73.98930154388093
43a46529f964a520492c1fe3,341,40.73203003131454,-73.98549657721655
43a52546f964a520532c1fe3,342,40.645089355976346,-73.7845230102539
43a72ba0f964a520672c1fe3,343,40.73416736029532,-73.99048715829849
43bba61df964a520eb2c1fe3,344,40.73485228613973,-73.99108529090881
43c2d364f964a5204b2d1fe3,345,40.72992160603484,-74.010901763343
43c7878df964a520822d1fe3,346,40.73046578912947,-73.98927858804879
43c922c9f964a520972d1fe3,347,40.76792357432163,-73.98194432258606
43cb5586f964a520b92d1fe3,348,40.743042,-73.996272
43cbf323f964a520c52d1fe3,349,40.7616909474116,-73.99105310440063
43d64177f964a5204c2e1fe3,350,40.736461616381874,-73.9964751068622
43d9af53f964a520702e1fe3,351,40.7594122094148,-73.9917807575885
43df8ad6f964a520b92e1fe3,352,40.73135644834142,-73.98867130279541
43e371d2f964a520dd2e1fe3,353,40.72173557159932,-73.9959356642583
43e46531f964a520e82e1fe3,354,40.717542027538045,-73.95793318748474
43ed7e9ef964a5204e2f1fe3,355,40.73808374026024,-73.99064004421234
43edddc3f964a520552f1fe3,356,40.745877199136686,-73.97780567407608
43f5aaebf964a520a22f1fe3,357,40.721215,-73.987393
43fa07c9f964a520d92f1fe3,358,40.68456336807219,-73.97761667053776
43fb97c1f964a520e52f1fe3,359,40.73038744892437,-74.17164389305132
43fe1ba4f964a520f82f1fe3,360,40.73673498897392,-73.98976065994738
440bdf9cf964a52079301fe3,361,40.77364925929136,-73.9840216301916
440d6b93f964a5208b301fe3,362,40.73198685905517,-73.98380354367815
44113ab4f964a520c8301fe3,363,40.77665985450536,-73.95561665117526
4416912af964a52004311fe3,364,40.75151596433163,-73.99352073669434
44193e5af964a52022311fe3,365,40.785870598954766,-73.97828578948975
441a8599f964a52036311fe3,366,40.73366542178695,-73.98781514808185
441e57d6f964a52077311fe3,367,40.75748374419576,-73.98477345285308
4427bd00f964a520b6311fe3,368,40.73811372290695,-74.0019670052254
444bb024f964a5207b321fe3,369,40.69404295325815,-73.9867591687836
44510be3f964a520a0321fe3,370,40.756717428206045,-73.98858547210693
4459d2f1f964a520d7321fe3,371,40.68968493541091,-74.17938709259033
4459f9bff964a520e1321fe3,372,40.74421527986642,-73.9885380368106
44780b6cf964a520c3331fe3,373,40.67420193066911,-74.01670575141907
447bf8f1f964a520ec331fe3,374,40.76392076968141,-73.9731227408518
44802b64f964a5200a341fe3,375,40.76173157920592,-73.96798610687256
4481ada4f964a52018341fe3,376,40.67625243531423,-73.98015260696411
448acb74f964a52048341fe3,377,40.71125524727205,-73.96144262467183
4492ad65f964a52075341fe3,378,40.84852098203587,-73.87776172536414
4498142ff964a52090341fe3,379,40.76331287656422,-73.97056293322844
449955b7f964a52093341fe3,380,40.733612,-73.993107
449f923ff964a520c5341fe3,381,40.73019161989554,-73.98417084713711
44a14d7df964a520d0341fe3,382,40.729334571108616,-74.00369100272655
44abe943f964a52008351fe3,383,40.714482,-73.957302
44aca0c7f964a52012351fe3,384,40.73675459511588,-73.99521589279175
44ae8bc6f964a52027351fe3,385,40.74448927837927,-73.9813220500946
44b78a37f964a52070351fe3,386,40.73008303366041,-74.00060695729111
44b7acf4f964a52073351fe3,387,40.69118178774824,-74.01678085327148
44c91345f964a520f3351fe3,388,40.73441062140292,-73.9908166227313
44ca1c8af964a520f6351fe3,389,40.711812,-73.949068
44d7b1f3f964a52070361fe3,390,40.7365071557598,-73.98880407214165
44d8c0faf964a52078361fe3,391,40.774772,-73.954047
44d8c155f964a52079361fe3,392,40.76271587683453,-73.98763664066797
44d9e8dbf964a5208a361fe3,393,40.72413519041223,-73.99778927450977
44dc96e4f964a520b0361fe3,394,40.72828321132057,-73.99559140205383
44e247eaf964a52028371fe3,395,40.717891692153806,-74.0119743347168
44e36de7f964a52040371fe3,396,40.74251160248479,-73.98034282192653
44e39280f964a52045371fe3,397,40.72645383618287,-73.99859547615051
44e4541df964a52051371fe3,398,40.725379,-73.983596
44e454a3f964a52053371fe3,399,40.763512849967526,-73.9869198616602
44e5e786f964a52073371fe3,400,40.73136898702117,-73.99431158852991
44e9b421f964a520a5371fe3,401,40.74185966827029,-74.00508642196655
44f2fa97f964a52010381fe3,402,40.72370375004039,-73.99658414294873
44fd757df964a52092381fe3,403,40.742788354778206,-74.00067582070984
4502fa36f964a520d4381fe3,404,40.73091,-74.002819
4507026bf964a52019391fe3,405,40.73941066749412,-74.00158825866993
45096dd1f964a5203c391fe3,406,40.758992940688046,-73.9194917678833
45112af0f964a5208d391fe3,407,40.774215,-73.981176
451287ebf964a520a1391fe3,408,40.74106165791133,-74.0025638164589
451d2920f964a5208d3a1fe3,409,40.75699374459088,-73.98907899856567
4528a216f964a520173b1fe3,410,40.73405557647634,-73.87084722518921
